Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI,EMA_Fast,EMA_Slow,MACD,Signal
163.19345300516065,164.51169581936622,162.75403365423605,163.9424591064453,18551700,0.0,0.0,162.00302734375,36.78629588949147,165.06477335431666,170.35084114330667,-5.28606778899001,-5.046681574099859
162.18477930150115,163.00369994129383,157.50100735121106,160.157470703125,40591100,0.0,0.0,162.2886474609375,38.66842591608921,164.3098037156718,169.59577666625617,-5.28597295058438,-5.094539849396764
160.28729981590126,161.4257884386958,159.39847988440874,161.08624267578125,31524300,0.0,0.0,162.14284057617186,40.8478035808036,163.81387124799633,168.96544081510987,-5.15156956711354,-5.105945792940119
161.2560181621834,164.8412569699406,160.91647239378383,162.74404907226562,24208600,0.0,0.0,162.00102844238282,39.14768651928755,163.64928322096085,168.5045969823066,-4.855313761345741,-5.055819386621244
165.06096983389187,166.46910496007789,164.04231727042026,166.44912719726562,22416200,0.0,0.0,162.87586975097656,44.55148135610682,164.08002844808468,168.35233996119246,-4.2723115131077805,-4.8991178119185514
166.6788225848178,168.41652227024488,166.59894200857224,166.9584503173828,18341500,0.0,0.0,163.47906799316405,43.28819564661077,164.52286258182286,168.2490888764658,-3.7262262946429416,-4.66453950846343
164.93113396838285,166.62889328674834,164.45177434035514,165.63021850585938,22902000,0.0,0.0,164.57361755371093,42.56738284818731,164.69322503167464,168.05509847864312,-3.361873446968474,-4.404006296164439
167.0383377133396,167.36790221837418,163.09357539194556,163.5829315185547,22493300,0.0,0.0,165.0729553222656,45.38411802217281,164.52241064504082,167.72382685196987,-3.2014162069290535,-4.163488278317362
164.5017114859788,165.9597681356595,163.61289153859136,165.4005126953125,13955700,0.0,0.0,165.604248046875,62.54424531129081,164.65750326815953,167.5517295070323,-2.8942262388727613,-3.909635870428442
166.15951374647685,167.32796140323194,164.2420600093479,165.93980407714844,14190400,0.0,0.0,165.50238342285155,65.75888057596393,164.85478031569627,167.43232762333722,-2.577547307640941,-3.643218157870942
165.62022791906145,166.2194389044176,164.24206703445174,164.46176147460938,11821900,0.0,0.0,165.00304565429687,61.124001535006684,164.79431587860597,167.2122856863944,-2.417969807788438,-3.3981684878544414
164.82128611216484,165.3805568135415,161.31594296869815,162.6342010498047,16407400,0.0,0.0,164.40384216308593,51.670760370456854,164.46199052032887,166.8731683059063,-2.411177785577422,-3.200770347399038
164.09225889401242,165.75006276921926,160.03764152201563,161.56561279296875,19699800,0.0,0.0,164.00037841796876,46.05757579427582,164.01639394688885,166.4800160456887,-2.4636220987998456,-3.0533406976791992
162.40449530446978,163.44312565695907,161.47573503093597,163.1634979248047,22123800,0.0,0.0,163.5529754638672,52.253039223302935,163.88517917426051,166.23434803673433,-2.3491688624738174,-2.912506330638123
161.50569692667838,161.63552953268888,156.27263526031015,157.15147399902344,38945300,0.0,0.0,161.7953094482422,38.002835839403076,162.84922453191635,165.56154255245946,-2.7123180205431083,-2.8724686686191205
156.4524042027692,158.78929967277236,155.75333486198645,156.24267578125,19353800,0.0,0.0,160.1514923095703,42.301672651854126,161.83283241642923,164.87125612496246,-3.03842370853323,-2.905659676601943
156.09287471697405,159.2386942501979,155.7732914655825,157.03163146972656,18688700,0.0,0.0,159.03097839355468,41.982641522641266,161.0941861169365,164.29054318753757,-3.196357070601067,-2.963799155401768
157.09155141545696,157.62084784821448,150.3504964155697,150.72000122070312,37912100,0.0,0.0,156.86185607910156,29.91994561112567,159.49815767136215,163.28531785666095,-3.787160185298802,-3.128471361381175
152.50999450683594,153.39999389648438,147.22000122070312,148.7100067138672,39260500,0.2,0.0,153.97115783691407,18.597983768368366,157.83844213943985,162.20566517941697,-4.3672230399771195,-3.3762216971003642
150.4499969482422,151.27000427246094,148.33999633789062,148.66000366210938,31118800,0.0,0.0,152.27286376953126,17.072392536965083,156.426374681389,161.2022828448016,-4.775908163412595,-3.6561589903628104
149.9199981689453,151.5,147.52000427246094,151.16000366210938,29607700,0.0,0.0,151.25632934570314,25.014859561337317,155.616163755346,160.45841031275032,-4.842246557404309,-3.89337650377111
153.8000030517578,154.82000732421875,152.64999389648438,154.69000244140625,29695000,0.0,0.0,150.78800354003906,35.39286163637084,155.47367739935527,160.0311208407989,-4.557443441443638,-4.026189891305616
155.42999267578125,158.3800048828125,155.2100067138672,157.4600067138672,29591200,0.0,0.0,152.13600463867186,37.35297277040397,155.7792665246648,159.84066794250768,-4.061401417842887,-4.033232196613071
157.30999755859375,158.25,156.60000610351562,158.05999755859375,18379800,0.0,0.0,154.0060028076172,37.47387008904424,156.13014822219233,159.70876643258813,-3.5786182103958026,-3.942309399369617
159.02000427246094,160.5500030517578,158.3800048828125,159.32000732421875,20715600,0.0,0.0,156.13800354003905,41.7693593597799,156.62089577635024,159.6799694615978,-3.0590736852475686,-3.7656622565452076
159.86000061035156,160.5,158.60000610351562,159.80999755859375,23677300,0.0,0.0,157.86800231933594,45.27691568842704,157.1115268197723,159.68960117248642,-2.5780743527141112,-3.5281446757789885
163.7100067138672,163.7899932861328,161.33999633789062,162.13999938964844,26587700,0.0,0.0,159.35800170898438,50.92169407777949,157.88513798436864,159.87111215153544,-1.9859741671668019,-3.2197105740565513
163.5,163.72999572753906,162.05999755859375,163.58999633789062,40896400,0.0,0.0,160.58399963378906,50.68764782669238,158.7628085002951,160.1465850542284,-1.383776553933302,-2.8525237700319015
164.35000610351562,165.49000549316406,161.6699981689453,161.85000610351562,24150900,0.0,0.0,161.34200134277344,58.78579609231045,159.23776197771366,160.27276439121266,-1.0350024134990008,-2.4890194987253214
163.02999877929688,163.22000122070312,160.69000244140625,162.2899932861328,23332100,0.0,0.0,161.93599853515624,61.50968799425208,159.70733602516276,160.42218875379933,-0.714852728636572,-2.1341861447075714
161.47000122070312,162.80999755859375,161.3000030517578,161.49000549316406,18869200,0.0,0.0,162.27200012207032,58.48193498568849,159.98159286639373,160.50128629004857,-0.519693423654843,-1.811287600497026
163.63999938964844,164.0800018310547,162.27999877929688,162.72999572753906,20319300,0.0,0.0,162.38999938964844,78.3121764873041,160.4044240758007,160.66637587801083,-0.2619518022101204,-1.501420440839645
162.80999755859375,165.6999969482422,162.6300048828125,163.9499969482422,21101300,0.0,0.0,162.46199951171874,87.31641960123804,160.94989682540708,160.90960706839834,0.04028975700873616,-1.193078401269969
163.32000732421875,166.14999389648438,163.25999450683594,165.85000610351562,20413900,0.0,0.0,163.26199951171876,88.59459918710996,161.70375979126993,161.2755625524811,0.4281972387888402,-0.8688232732582071
